player,color,moves,total_sac,file_name
Caruana,White,140,4.5,Fabiano-Caruana_vs_Veselin-Topalov_2017.06.25.pgn
Caruana,White,149,1,"Caruana,-F._vs_Mamedov,-Rau_2010.11.17.pgn"
Caruana,Black,133,1,"Granda-Zuniga,-J._vs_Caruana,-F._2014.08.14.pgn"
Caruana,White,124,17.5,"Caruana,-F._vs_Nakamura,-Hi_2010.01.30.pgn"
Caruana,Black,92,6,Levon-Aronian_vs_Fabiano-Caruana_2018.05.27.pgn
Caruana,Black,111,10,"Nakamura,-Hi_vs_Caruana,-F._2015.06.18.pgn"
Caruana,Black,74,2.5,"Greet,-A._vs_Caruana,-F._2016.09.03.pgn"
Caruana,White,43,4.5,"Caruana,-F._vs_Gelfand,-B._2010.11.17.pgn"
Caruana,White,43,0,"Caruana,-F._vs_Dominguez-Perez,-L._2010.09.25.pgn"
Caruana,Black,105,13.5,"Vachier-Lagrave,-M._vs_Caruana,-F._2016.05.10 (7).pgn"
Caruana,White,98,12,Fabiano-Caruana_vs_Wesley-So_2017.06.21.pgn
Caruana,White,80,4.5,"Caruana,-F._vs_Karjakin,-Sergey_2012.10.09.pgn"
Caruana,Black,76,8.5,"Naiditsch,-A._vs_Caruana,-F._2014.07.15.pgn"
Caruana,Black,108,1,Maxime-Vachier-Lagrave_vs_Fabiano-Caruana_2018.06.23.pgn
Caruana,Black,146,5,"Karpov,-Ana_vs_Caruana,-F._2008.10.29.pgn"
Caruana,Black,43,3.5,"Anand,-V._vs_Caruana,-F._2015.02.19.pgn"
Caruana,Black,110,15,Emil-Sutovsky_vs_Fabiano-Caruana_2017.09.28.pgn
Caruana,Black,94,2,"Hou-Yifan_vs_Caruana,-F._2012.03.13.pgn"
Caruana,White,75,8.5,"Caruana,-F._vs_Bu-Xiangzhi_2008.10.26.pgn"
Caruana,Black,96,4,"Nakamura,-Hi_vs_Caruana,-F._2016.11.14 (1).pgn"
Caruana,Black,106,12.5,"Chandra,-Akshat_vs_Caruana,-F._2016.04.25.pgn"
Caruana,Black,98,1,"Anand,-V._vs_Caruana,-F._2014.12.08.pgn"
Caruana,Black,119,1,"Vachier-Lagrave,-M._vs_Caruana,-F._2016.05.10 (3).pgn"
Caruana,Black,70,0,"Carlsen,-M._vs_Caruana,-F._2014.01.29.pgn"
Caruana,White,58,2,"Caruana,-F._vs_Anand,-V._2016.11.14.pgn"
Caruana,White,129,6,"Caruana,-F._vs_Galindo-Rodriguez,-F._2009.09.20.pgn"
Caruana,Black,170,14.5,"Kramnik,-V._vs_Caruana,-F._2016.07.15.pgn"
Caruana,Black,72,10,"Pantaleoni,-C._vs_Caruana,-F._2007.06.16.pgn"
Caruana,White,133,4,Fabiano-Caruana_vs_Vladimir-Kramnik_2017.09.23.pgn
Caruana,Black,93,2,Alexander-Grischuk_vs_Fabiano-Caruana_2017.11.10.pgn
Caruana,White,48,4.5,"Caruana,-F._vs_Baklan,-V._2007.09.06.pgn"
Caruana,White,142,6.5,"Caruana,-F._vs_Priyadharshan,-K._2015.10.09.pgn"
Caruana,White,102,6,"Caruana,-F._vs_Gelfand,-B._2014.02.04.pgn"
Caruana,White,65,3.5,"Caruana,-F._vs_Perez-Candelario,-Man_2009.06.19.pgn"
Caruana,White,78,7,"Caruana,-F._vs_Savchenko,-B._2010.11.17.pgn"
Caruana,Black,101,5,"Hammer,-J._vs_Caruana,-F._2015.06.15.pgn"
Caruana,Black,93,2,"Wojtaszek,-R._vs_Caruana,-F._2015.01.15.pgn"
Caruana,Black,81,2,Huerga-Leache-Mikel_vs_Caruana-Fabiano_2005.07.__.pgn
Caruana,White,133,0,"Caruana,-F._vs_Short,-N._2009.02.01.pgn"
Caruana,Black,111,11.5,"Gelfand,-B._vs_Caruana,-F._2014.01.31.pgn"
Caruana,White,96,1,Fabiano-Caruana_vs_Wesley-So_2018.01.16.pgn
Caruana,White,107,6,"Caruana,-F._vs_Ivanchuk,-V._2013.04.11.pgn"
Caruana,White,98,0,"Caruana,-F._vs_Anand,-V._2013.06.12.pgn"
Caruana,Black,86,6,"So,-W._vs_Caruana,-F._2016.06.09.pgn"
Caruana,White,111,5.5,"Caruana,-F._vs_Rodshtein,-M._2016.10.07.pgn"
Caruana,Black,47,1,"Harikrishna,-P._vs_Caruana,-F._2014.06.20.pgn"
Caruana,White,22,0,Caruana-Fabiano_vs_Fodor-Tamas-Jr_2005.12.13.pgn
Caruana,Black,89,4.5,"Vachier-Lagrave,-M._vs_Caruana,-F._2015.06.15.pgn"
Caruana,Black,113,6,"Vachier-Lagrave,-M._vs_Caruana,-F._2016.05.10 (1).pgn"
Caruana,Black,75,0,"Ivanchuk,-V._vs_Caruana,-F._2015.01.24.pgn"
Caruana,Black,116,14,"Cruz,-Cr_vs_Caruana,-F._2009.09.17.pgn"
Caruana,Black,94,1,Alexander-Grischuk_vs_Fabiano-Caruana_2017.11.10 (2).pgn
Caruana,White,113,0,"Caruana,-F._vs_Negi,-P._2014.08.04.pgn"
Caruana,White,74,12.5,Caruana-Fabiano_vs_Prohaszka-Peter_2005.05.07.pgn
Caruana,Black,80,9.5,"Robson,-R._vs_Caruana,-F._2017.03.09.pgn"
Caruana,Black,43,1,"Van-Wely,-L._vs_Caruana,-F._2009.08.20.pgn"
Caruana,White,79,7,"Caruana,-F._vs_Batchimeg,-Tuvshintugs_2017.01.26.pgn"
Caruana,White,102,12.5,"Caruana,-F._vs_Nakamura,-Hi_2015.11.15 (1).pgn"
Caruana,White,62,4.5,Caruana-Fabiano_vs_Blatny-Pavel_2004.02.03.pgn
Caruana,White,73,7.5,"Caruana,-F._vs_Kamsky,-G._2013.06.03.pgn"
Caruana,White,101,1,"Caruana,-F._vs_Bacrot,-E._2011.09.29.pgn"
Caruana,Black,109,1,"Andreikin,-D._vs_Caruana,-F._2010.07.27.pgn"
Caruana,Black,120,0,Levon-Aronian_vs_Fabiano-Caruana_2018.08.15.pgn
Caruana,Black,134,6,"Fruebing,-S._vs_Caruana,-F._2007.07.14.pgn"
Caruana,White,56,3.5,Fabiano-Caruana_vs_Levon-Aronian_2018.07.24 (9).pgn
Caruana,White,73,1,"Caruana,-F._vs_Manca,-F._2007.12.02.pgn"
Caruana,Black,87,7.5,"Vachier-Lagrave,-M._vs_Caruana,-F._2010.07.19.pgn"
Caruana,White,109,1.5,"Caruana,-F._vs_Ivanchuk,-V._2013.05.23.pgn"
Caruana,Black,104,9.5,Alexander-Grischuk_vs_Fabiano-Caruana_2017.11.09 (1).pgn
Caruana,Black,73,12,Sjugirov-Sanan_vs_Caruana-Fabiano_2006.05.10.pgn
Caruana,Black,113,12,"Talla,-V._vs_Caruana,-F._2009.03.15.pgn"
Caruana,White,83,1,"Caruana,-F._vs_Grandelius,-N._2012.05.15.pgn"
Caruana,Black,90,17,"Le-Quang-Liem_vs_Caruana,-F._2014.06.18.pgn"
Caruana,Black,71,5,"Nakamura,-Hi_vs_Caruana,-F._2012.06.07.pgn"
Caruana,Black,154,16,"So,-W._vs_Caruana,-F._2016.04.28.pgn"
Caruana,Black,40,1,"Dgebuadze,-A._vs_Caruana,-F._2008.10.05.pgn"
Caruana,White,98,2,Fabiano-Caruana_vs_Hikaru-Nakamura_2018.06.23.pgn
Caruana,White,89,3,Fabiano-Caruana_vs_Luka-Lenic_2017.09.08.pgn
Caruana,White,65,1,"Caruana,-F._vs_Kobese,-W._2008.11.19.pgn"
Caruana,White,117,5,"Caruana,-F._vs_Laznicka,-V._2011.06.26.pgn"
Caruana,White,89,7,"Caruana,-F._vs_Nakamura,-Hi_2015.12.06.pgn"
Caruana,Black,180,4.5,"Carlsen,-M._vs_Caruana,-F._2016.06.19.pgn"
Caruana,Black,75,1,Alexander-Grischuk_vs_Fabiano-Caruana_2017.06.23.pgn
Caruana,Black,111,3.5,Hikaru-Nakamura_vs_Fabiano-Caruana_2017.11.02 (3).pgn
Caruana,White,78,0,Fabiano-Caruana_vs_Viswanathan-Anand_2018.08.26.pgn
Caruana,Black,77,3.5,"Wang-Hao_vs_Caruana,-F._2013.07.29.pgn"
Caruana,White,101,4.5,"Caruana,-F._vs_So,-W._2015.04.24.pgn"
Caruana,White,81,11,"Caruana,-F._vs_Prohaszka,-P2._2007.04.14.pgn"
Caruana,White,53,10,"Caruana,-F._vs_Topalov,-V._2016.06.11.pgn"
Caruana,Black,64,1,"Cori-T.,-D._vs_Caruana,-F._2010.06.12.pgn"
Caruana,White,111,11,Caruana-Fabiano_vs_Lengyel-Bela_2005.12.04.pgn
Caruana,Black,122,3.5,"Nakamura,-Hi_vs_Caruana,-F._2014.01.23.pgn"
Caruana,White,79,2,"Caruana,-F._vs_Melkumyan,-H._2012.02.12.pgn"
Caruana,White,231,0,"Caruana,-F._vs_Svidler,-P._2016.03.27.pgn"
Caruana,Black,107,4.5,"Mamedyarov,-S._vs_Caruana,-F._2012.11.27.pgn"
Caruana,White,61,6,Fabiano-Caruana_vs_Sergey-Karjakin_2018.03.15.pgn
Caruana,Black,82,6,"Smeets,-J._vs_Caruana,-F._2009.10.23.pgn"
Caruana,Black,92,7,"Mazi,-L._vs_Caruana,-F._2007.09.02.pgn"
Caruana,White,90,15,"Caruana,-F._vs_Short,-N._2013.12.13.pgn"
Caruana,White,127,19,Fabiano-Caruana_vs_Alexander-Grischuk_2017.11.12 (1).pgn
Caruana,White,91,0,Fabiano-Caruana_vs_Alexander-Grischuk_2018.08.15.pgn
Caruana,White,73,13.5,"Caruana,-F._vs_Dominguez-Perez,-L._2016.07.13.pgn"
Caruana,Black,154,8,"Bruzon-Batista,-L._vs_Caruana,-F._2009.11.21.pgn"
Caruana,Black,91,13.5,"Harikrishna,-P._vs_Caruana,-F._2016.09.09.pgn"
Caruana,Black,135,10,"Georgiev,-Ki_vs_Caruana,-F._2009.05.02.pgn"
Caruana,White,75,5.5,"Caruana,-F._vs_Giri,-A._2016.06.02.pgn"
Caruana,White,87,4.5,"Caruana,-F._vs_Nakamura,-Hi_2014.02.04.pgn"
Caruana,Black,103,17.5,Delchev-Aleksander_vs_Caruana-Fabiano_2006.07.12.pgn
Caruana,Black,137,5.5,"Giri,-A._vs_Caruana,-F._2015.08.31.pgn"
Caruana,White,71,14.5,Fabiano-Caruana_vs_Anatoly-Bykhovsky-ISR_2018.02.28.pgn
Caruana,Black,87,6,"Topalov,-V._vs_Caruana,-F._2015.06.23.pgn"
Caruana,White,59,0,"Caruana,-F._vs_Rombaldoni,-D._2007.11.26.pgn"
Caruana,White,85,7,"Caruana,-F._vs_Nisipeanu,-LD._2016.07.10.pgn"
Caruana,White,75,0,"Caruana,-F._vs_Berczes,-D._2007.03.07.pgn"
Caruana,Black,88,3.5,"Svidler,-P._vs_Caruana,-F._2016.08.07.pgn"
Caruana,Black,84,9.5,"Carlsen,-M._vs_Caruana,-F._2015.12.05.pgn"
Caruana,White,59,1,Caruana-Fabiano_vs_Ftacnik-Lubomir_2005.10.03.pgn
Caruana,White,98,3.5,Fabiano-Caruana_vs_Hikaru-Nakamura_2017.11.02 (3).pgn
Caruana,White,81,13.5,Fabiano-Caruana_vs_Wesley-So_2018.06.24.pgn
Caruana,White,63,0,"Caruana,-F._vs_Rapport,-R._2014.01.21.pgn"
Caruana,Black,79,14,"Vachier-Lagrave,-M._vs_Caruana,-F._2010.07.29.pgn"
Caruana,White,118,5.5,"Caruana,-F._vs_Hou-Yifan_2008.02.14.pgn"
Caruana,White,42,0,"Caruana,-F._vs_Ivanchuk,-V._2012.01.22.pgn"
Caruana,Black,48,0,"Bareev,-E._vs_Caruana,-F._2008.08.22.pgn"
Caruana,White,87,6.5,"Caruana,-F._vs_Van-der-Wiel,-J._2008.01.22.pgn"
Caruana,White,83,1,Fabiano-Caruana_vs_Alexander-Grischuk_2017.11.10 (2).pgn
Caruana,Black,72,2.5,"Djukic,-Ni_vs_Caruana,-F._2014.08.12.pgn"
Caruana,White,67,3.5,"Caruana,-F._vs_Mamedyarov,-S._2014.10.05.pgn"
Caruana,White,85,1,"Caruana,-F._vs_Karpov,-Ana_2008.10.29 (2).pgn"
Caruana,White,90,9,"Caruana,-F._vs_Vachier-Lagrave,-M._2011.07.18.pgn"
Caruana,Black,60,3.5,"Swinkels,-R._vs_Caruana,-F._2014.09.19.pgn"
Caruana,Black,133,6.5,"Vachier-Lagrave,-M._vs_Caruana,-F._2016.05.10 (8).pgn"
Caruana,White,79,1,"Caruana,-F._vs_Radulski,-J._2011.04.29.pgn"
Caruana,White,83,5,"Caruana,-F._vs_Istratescu,-A._2010.06.27.pgn"
Caruana,Black,71,17,Maxime-Vachier-Lagrave_vs_Fabiano-Caruana_2018.05.27.pgn
Caruana,White,64,3.5,Caruana-Fabiano_vs_Ignacz-Maria_2005.02.12.pgn
Caruana,White,95,5.5,Fabiano-Caruana_vs_Wesley-So_2018.06.07.pgn
Caruana,Black,118,5.5,"Huschenbeth,-N._vs_Caruana,-F._2010.06.01.pgn"
Caruana,White,53,4.5,"Caruana,-F._vs_Georgiev,-Vl_2012.09.04.pgn"
Caruana,Black,153,3.5,Alexander-Grischuk_vs_Fabiano-Caruana_2017.11.11.pgn
Caruana,Black,80,0,Shakhriyar-Mamedyarov_vs_Fabiano-Caruana_2018.06.23.pgn
Caruana,White,73,10,Fabiano-Caruana_vs_Hikaru-Nakamura_2017.11.02 (1).pgn
Caruana,White,122,9.5,Caruana-Fabiano_vs_Schacher-Gerd_2005.10.30.pgn
Caruana,Black,76,5.5,"Topalov,-V._vs_Caruana,-F._2016.12.10.pgn"
Caruana,White,65,8.5,"Caruana,-F._vs_Milov,-V._2011.05.08.pgn"
Caruana,Black,115,0,Shakhriyar-Mamedyarov_vs_Fabiano-Caruana_2018.03.22.pgn
Caruana,White,105,3.5,"Caruana,-F._vs_Godena,-M._2012.06.24.pgn"
Caruana,White,89,1,"Caruana,-F._vs_Carlsen,-M._2015.06.17.pgn"
Caruana,White,128,0,"Caruana,-F._vs_Nakamura,-Hi_2016.11.10.pgn"
Caruana,White,77,12.5,"Caruana,-F._vs_Reinderman,-D._2008.01.15.pgn"
Caruana,White,117,19,Fabiano-Caruana_vs_Hikaru-Nakamura_2017.06.16.pgn
Caruana,White,109,10,Fabiano-Caruana_vs_Alexander-Grischuk_2017.11.09.pgn
Caruana,White,69,3.5,"Caruana,-F._vs_Motylev,-A._2008.04.30.pgn"
Caruana,Black,58,5.5,"Jones,-G._vs_Caruana,-F._2012.03.10.pgn"
Caruana,White,89,11,"Caruana,-F._vs_Giri,-A._2016.06.09.pgn"
Caruana,White,101,6,Caruana-Fabiano_vs_Almagro-Llanas-Pablo_2006.03.17.pgn
Caruana,White,79,2.5,"Caruana,-F._vs_Postny,-E._2012.07.01.pgn"
Caruana,White,74,4.5,"Caruana,-F._vs_Svidler,-P._2011.09.05.pgn"
Caruana,White,101,5.5,"Caruana,-F._vs_Khairullin,-I._2012.02.11.pgn"
Caruana,White,111,4.5,"Caruana,-F._vs_Banikas,-H._2007.11.01.pgn"
Caruana,Black,62,1,"Radjabov,-T._vs_Caruana,-F._2010.11.18.pgn"
Caruana,White,51,9.5,Fabiano-Caruana_vs_Zaven-Andriasian_2018.02.24.pgn
Caruana,Black,79,7,"Melkumyan,-H._vs_Caruana,-F._2008.02.21.pgn"
Caruana,Black,89,12.5,"Kramnik,-V._vs_Caruana,-F._2013.06.12.pgn"
Caruana,Black,122,4.5,"Vachier-Lagrave,-M._vs_Caruana,-F._2013.08.23.pgn"
Caruana,White,129,16.5,"Caruana,-F._vs_Yu-Yangyi_2013.08.14.pgn"
Caruana,Black,87,13.5,Luther-Thomas_vs_Caruana-Fabiano_2005.10.28.pgn
Caruana,White,143,2,"Caruana,-F._vs_Topalov,-V._2016.11.13.pgn"
Caruana,Black,72,8.5,"Narayanan,-SL._vs_Caruana,-F._2016.10.02.pgn"
Caruana,Black,117,2.5,Perez-Gonzalez-Jose-Manuel_vs_Caruana-Fabiano_2006.03.16.pgn
Caruana,Black,99,14,"Salem,-AR._vs_Caruana,-F._2016.10.04.pgn"
Caruana,White,82,5,"Caruana,-F._vs_Zhang-Pengxiang_2008.04.06.pgn"
Caruana,White,66,6,"Caruana,-F._vs_Sasikiran,-K._2008.12.26.pgn"
Caruana,White,0,0,"Caruana,-Fabiano_vs_Sergey-Karjakin_Sat Nov 09 2019.pgn"
Caruana,Black,93,1.5,Levon-Aronian_vs_Fabiano-Caruana_2018.07.24 (5).pgn
Caruana,White,86,3.5,"Caruana,-F._vs_Nakamura,-Hi_2010.11.17.pgn"
Caruana,Black,131,13.5,"Vachier-Lagrave,-M._vs_Caruana,-F._2013.08.25.pgn"
Caruana,Black,84,4.5,"Leko,-P._vs_Caruana,-F._2012.07.16.pgn"
Caruana,Black,68,1,"Topalov,-V._vs_Caruana,-F._2014.08.27.pgn"
Caruana,Black,155,2,"Bacrot,-E._vs_Caruana,-F._2011.10.08.pgn"
Caruana,White,79,3,"Caruana,-F._vs_Ponomariov,-R._2012.11.28.pgn"
Caruana,White,59,6,Fabiano-Caruana_vs_Peter-Svidler_2018.01.28.pgn
Caruana,Black,115,11,"Lenic,-L._vs_Caruana,-F._2013.11.10.pgn"
Caruana,Black,124,9,"Georgiadis,-N._vs_Caruana,-F._2016.12.04.pgn"
Caruana,White,86,6,"Caruana,-F._vs_Navara,-D._2013.11.09.pgn"
Caruana,White,84,6,"Caruana,-F._vs_Vachier-Lagrave,-M._2015.06.19.pgn"
Caruana,Black,56,0,Martini-Balazs_vs_Caruana-Fabiano_2005.02.07.pgn
Caruana,Black,87,5,Levon-Aronian_vs_Fabiano-Caruana_2018.07.24 (4).pgn
Caruana,Black,59,3.5,Shakhriyar-Mamedyarov_vs_Fabiano-Caruana_2018.06.21.pgn
Caruana,Black,88,12.5,Evgenij-Miroshnichenko_vs_Fabiano-Caruana_2018.02.03.pgn
Caruana,Black,191,9,"Giri,-A._vs_Caruana,-F._2016.03.21.pgn"
Caruana,White,104,1,"Caruana,-F._vs_Carlsen,-M._2015.04.19.pgn"
Caruana,White,163,5,"Caruana,-F._vs_Berg,-E._2011.09.26.pgn"
Caruana,Black,57,0,"Onischuk,-Al_vs_Caruana,-F._2011.01.04.pgn"
Caruana,White,163,3.5,"Caruana,-F._vs_Grischuk,-A._2014.06.17.pgn"
Caruana,White,64,1,Fabiano-Caruana_vs_Shakhriyar-Mamedyarov_2017.06.22.pgn
Caruana,White,136,5,"Caruana,-F._vs_Radjabov,-T._2010.11.16.pgn"
Caruana,White,81,3.5,"Caruana,-F._vs_Giri,-A._2012.01.27.pgn"
Caruana,Black,89,10,"Anand,-V._vs_Caruana,-F._2016.08.05.pgn"
Caruana,Black,49,8.5,Viswanathan-Anand_vs_Fabiano-Caruana_2018.08.14.pgn
Caruana,Black,65,2.5,"Kramnik,-V._vs_Caruana,-F._2015.02.19.pgn"
Caruana,White,53,1,"Caruana,-F._vs_Movsesian,-S._2011.01.05.pgn"
Caruana,Black,49,0,"Beliavsky,-A._vs_Caruana,-F._2009.08.28.pgn"
Caruana,White,133,11.5,"Caruana,-F._vs_McShane,-L._2012.06.14.pgn"
Caruana,White,66,9,"Caruana,-F._vs_Carlsen,-M._2010.11.16.pgn"
Caruana,White,78,3.5,"Caruana,-F._vs_Movsesian,-S._2010.11.18.pgn"
Caruana,White,125,5.5,"Caruana,-F._vs_Fridman,-D._2013.08.04.pgn"
Caruana,White,182,11,"Caruana,-F._vs_Vachier-Lagrave,-M._2016.05.10 (5).pgn"
Caruana,White,81,0,"Caruana,-F._vs_Rodshtein,-M._2011.11.07.pgn"
Caruana,Black,155,9,"Adams,-Mi_vs_Caruana,-F._2014.12.08.pgn"
Caruana,White,66,0,Caruana-Fabiano_vs_Jakab-Attila_2006.02.10.pgn
Caruana,Black,153,18,"Smeets,-J._vs_Caruana,-F._2010.01.26.pgn"
Caruana,Black,97,2,"Gustafsson,-J._vs_Caruana,-F._2007.11.05.pgn"
Caruana,Black,80,4.5,"Rombaldoni,-D._vs_Caruana,-F._2010.12.04.pgn"
Caruana,Black,93,3.5,Hikaru-Nakamura_vs_Fabiano-Caruana_2017.11.02 (1).pgn
Caruana,White,73,7,Fabiano-Caruana_vs_Alexander-Grischuk_2017.11.12 (4).pgn
Caruana,Black,133,6,Anish-Giri_vs_Fabiano-Caruana_2017.06.15.pgn
Caruana,Black,75,9.5,"Aronian,-L._vs_Caruana,-F._2014.06.12.pgn"
Caruana,Black,84,6,Aloma-Vidal-Robert_vs_Caruana-Fabiano_2006.06.12.pgn
Caruana,White,90,3.5,Fabiano-Caruana_vs_Levon-Aronian_2018.07.24 (3).pgn
Caruana,Black,144,1,"Sokolov,-And1_vs_Caruana,-F._2011.06.04.pgn"
Caruana,White,112,0,"Caruana,-F._vs_Eljanov,-P._2011.10.01.pgn"
Caruana,Black,46,1,"Fogarasi,-T._vs_Caruana,-F._2007.07.07.pgn"
Caruana,Black,85,5.5,Hikaru-Nakamura_vs_Fabiano-Caruana_2017.12.10.pgn
Caruana,Black,92,4,Khamrakulov-Ibragim-S_vs_Caruana-Fabiano_2006.04.03.pgn
Caruana,Black,108,2.5,"Mamedyarov,-S._vs_Caruana,-F._2016.06.04 (1).pgn"
Caruana,White,102,11,"Caruana,-F._vs_Jakovenko,-D._2013.10.24.pgn"
Caruana,White,37,1,"Caruana,-F._vs_Jussupow,-Ar_2008.08.26.pgn"
Caruana,White,63,4,Fabiano-Caruana_vs_Gawain-C-Jones_2017.09.29.pgn
Caruana,White,128,3.5,"Caruana,-F._vs_Nguyen-Ngoc-Truong-Son_2010.07.29.pgn"
Caruana,White,105,6.5,Fabiano-Caruana_vs_Levon-Aronian_2018.06.16.pgn
Caruana,White,135,17.5,Fabiano-Caruana_vs_Michael-Adams_2017.12.11.pgn
Caruana,Black,97,3.5,"Nakamura,-Hi_vs_Caruana,-F._2016.11.12.pgn"
Caruana,White,98,10,Fabiano-Caruana_vs_Alexander-Grischuk_2017.06.25.pgn
Caruana,Black,108,17,Illescas-Cordoba-Miguel_vs_Caruana-Fabiano_2006.04.04.pgn
Caruana,White,91,1,Fabiano-Caruana_vs_Vladimir-Kramnik_2018.06.22.pgn
Caruana,White,73,0,"Caruana,-F._vs_Kramnik,-V._2010.11.16.pgn"
Caruana,Black,80,0,Ding-Liren_vs_Fabiano-Caruana_2018.05.27.pgn
Caruana,Black,112,5.5,Krivoshey-Sergei_vs_Caruana-Fabiano_2006.04.01.pgn
Caruana,Black,87,4.5,"Agdestein,-S._vs_Caruana,-F._2008.08.24.pgn"
Caruana,Black,61,0,"So,-W._vs_Caruana,-F._2011.06.25.pgn"
Caruana,Black,45,1,"Gritsak,-O._vs_Caruana,-F._2011.03.26.pgn"
Caruana,Black,27,0,"Malakhov,-V._vs_Caruana,-F._2011.09.28.pgn"
Caruana,Black,82,1.5,"Rublevsky,-S._vs_Caruana,-F._2009.04.05.pgn"
Caruana,Black,65,3.5,"Eljanov,-P._vs_Caruana,-F._2014.06.20.pgn"
Caruana,White,59,9.5,Fabiano-Caruana_vs_Varuzhan-Akobian_2018.04.25.pgn
Caruana,White,88,11,"Caruana,-F._vs_Nisipeanu,-LD._2013.10.12.pgn"
Caruana,Black,123,9,"Dominguez-Perez,-L._vs_Caruana,-F._2009.11.26 (1).pgn"
Caruana,White,65,8,"Caruana,-F._vs_Ivanchuk,-V._2013.09.28.pgn"
Caruana,Black,42,0,"Ragger,-M._vs_Caruana,-F._2009.03.09.pgn"
Caruana,Black,62,1,"Vachier-Lagrave,-M._vs_Caruana,-F._2016.05.10 (6).pgn"
Caruana,Black,77,3.5,"Maiorov,-N1._vs_Caruana,-F._2010.03.17.pgn"
Caruana,Black,96,15,"Cheparinov,-I._vs_Caruana,-F._2008.10.26.pgn"
Caruana,White,88,1.5,"Caruana,-F._vs_Kobalia,-M._2010.04.03.pgn"
Caruana,Black,101,7,"Ljubojevic,-L._vs_Caruana,-F._2008.08.29.pgn"
Caruana,White,77,4.5,"Caruana,-F._vs_Gashimov,-V._2009.12.02 (1).pgn"
Caruana,Black,97,6,"Okhotnik,-V._vs_Caruana,-F._2007.06.24.pgn"
Caruana,Black,68,8,Etienne-Bacrot_vs_Fabiano-Caruana_2017.06.25.pgn
Caruana,Black,78,5.5,"Vachier-Lagrave,-M._vs_Caruana,-F._2014.09.03.pgn"
Caruana,Black,74,2.5,Levon-Aronian_vs_Fabiano-Caruana_2018.03.18.pgn
Caruana,White,80,1,Caruana-Fabiano_vs_Neelotpal-Das_2005.08.23.pgn
Caruana,Black,81,3.5,Magnus-Carlsen_vs_Fabiano-Caruana_2018.01.13.pgn
Caruana,White,96,4.5,"Caruana,-F._vs_Wang-Hao_2013.10.15.pgn"
Caruana,Black,119,1,"Leko,-P._vs_Caruana,-F._2012.12.04.pgn"
Caruana,Black,113,11,"Nakamura,-Hi_vs_Caruana,-F._2016.06.12.pgn"
Caruana,Black,103,7.5,Vladimir-Kramnik_vs_Fabiano-Caruana_2018.01.27.pgn
Caruana,Black,119,13,Ilincic-Zlatko_vs_Caruana-Fabiano_2006.02.15.pgn
Caruana,Black,62,2.5,"Topalov,-V._vs_Caruana,-F._2014.06.02.pgn"
Caruana,White,86,5.5,Caruana-Fabiano_vs_Petrik-Tomas_2006.09.__.pgn
Caruana,White,101,4.5,"Caruana,-F._vs_Aronian,-L._2015.12.04.pgn"
Caruana,White,107,4,"Caruana,-F._vs_Ortega,-Le_2011.12.04.pgn"
Caruana,Black,63,10,"Nakamura,-Hi_vs_Caruana,-F._2015.06.15.pgn"
Caruana,Black,164,17,"Nisipeanu,-LD._vs_Caruana,-F._2010.10.19.pgn"
Caruana,White,115,3.5,"Caruana,-F._vs_Nakamura,-Hi_2010.11.17 (1).pgn"
Caruana,White,79,6,"Caruana,-F._vs_Vallejo-Pons,-F._2008.12.24.pgn"
Caruana,Black,107,14.5,Alexander-Grischuk_vs_Fabiano-Caruana_2018.06.23.pgn
Caruana,Black,125,4.5,"Giri,-A._vs_Caruana,-F._2016.01.19.pgn"
Caruana,Black,62,0,"Leenhouts,-K._vs_Caruana,-F._2007.08.06.pgn"
Caruana,White,155,9.5,"Caruana,-F._vs_Shimanov,-A._2015.10.11.pgn"
Caruana,Black,89,18.5,Alexander-Grischuk_vs_Fabiano-Caruana_2017.11.11 (3).pgn
Caruana,White,119,6,"Caruana,-F._vs_Iturrizaga,-E._2012.02.09.pgn"
Caruana,White,89,14,"Caruana,-F._vs_Sasikiran,-K._2011.06.23.pgn"
Caruana,Black,88,1,"Van-Wely,-L._vs_Caruana,-F._2014.06.16.pgn"
Caruana,White,85,10,"Caruana,-F._vs_Ivanchuk,-V._2010.12.28.pgn"
Caruana,White,102,0,Caruana-Fabiano_vs_Torma-Robert_2005.06.13.pgn
Caruana,White,105,5,Fabiano-Caruana_vs_Vladimir-Kramnik_2017.06.10.pgn
Caruana,White,127,7,"Caruana,-F._vs_Rapport,-R._2010.06.05.pgn"
Caruana,White,89,4.5,"Caruana,-F._vs_Richardson,-Joh_2014.12.06.pgn"
Caruana,Black,71,0,"Kramnik,-V._vs_Caruana,-F._2016.06.19.pgn"
Caruana,White,76,7.5,"Caruana,-F._vs_Karjakin,-Sergey_2013.01.18.pgn"
Caruana,White,161,3.5,Fabiano-Caruana_vs_Levon-Aronian_2018.08.14.pgn
Caruana,White,72,3.5,"Caruana,-F._vs_Carlsen,-M._2016.06.20.pgn"
Caruana,Black,98,18.5,"Ponomariov,-R._vs_Caruana,-F._2010.11.18.pgn"
Caruana,Black,104,1,Alexander-Grischuk_vs_Fabiano-Caruana_2017.11.11 (2).pgn
Caruana,White,71,6,"Caruana,-F._vs_Karjakin,-Sergey_2012.11.30.pgn"
Caruana,Black,98,1,"Kramnik,-V._vs_Caruana,-F._2016.06.12.pgn"
